;renda;compras;idade;scrcrdt;sexo
19840;5540.091374761156;3816.792068434337;62.0;648.0;1.0
19841;5557.576811055398;4278.358555265848;62.0;614.0;1.0
19842;5657.276378064378;4309.822627495085;62.0;614.0;1.0
19843;5020.0499647422885;4455.238143421284;62.0;648.0;1.0
19844;5878.567592240604;4311.539578721155;62.0;648.0;1.0
19845;5896.389463391095;4116.269475997715;62.0;648.0;1.0
19846;5930.739363754386;4189.165065328983;62.0;648.0;0.0
19847;5977.579504091716;4248.940323780907;62.0;648.0;1.0
19848;5820.506647318711;4090.459627867707;62.0;648.0;1.0
19849;5819.231897896477;4279.433185724314;62.0;648.0;1.0
19850;5020.0499647422885;3966.489515851474;62.0;648.0;1.0
19851;6328.758877392623;4450.896884159711;62.0;648.0;1.0
19852;5616.280941629599;4281.960658418313;62.0;614.0;0.0
19853;6035.173221241021;3945.482927186674;62.0;648.0;1.0
19854;5835.509816880554;4274.8657189110745;62.0;614.0;1.0
19855;5020.0499647422885;4090.419073826833;62.0;614.0;1.0
19856;5629.466579492536;4634.256761596781;62.0;648.0;1.0
19857;5897.10704443008;4252.072354886296;62.0;614.0;0.0
19858;5929.261018523188;3976.634870661724;62.0;648.0;1.0
19859;5699.049242978122;3998.1613002828617;62.0;648.0;1.0
19860;5859.504471368225;4437.752888169768;62.0;648.0;1.0
19861;5979.480894966025;3882.3524826558087;62.0;648.0;1.0
19862;5390.994126117232;3653.46234247228;62.0;648.0;1.0
19863;5838.859143760248;4553.8388401973125;62.0;648.0;1.0
19864;6090.588673575499;3888.375552215232;62.0;648.0;1.0
19865;5699.790656661405;4114.349260138803;62.0;648.0;1.0
19866;5873.629335233229;4561.970333511231;47.0;648.0;1.0
19867;5726.771488252514;3781.0345363225274;47.0;648.0;1.0
19868;6032.250232863495;4306.463230063442;62.0;648.0;1.0
19869;5020.0499647422885;3948.188059732856;62.0;648.0;1.0
19870;5696.829271774461;4608.511846876303;62.0;648.0;0.0
19871;5966.491176274894;3898.670615582683;62.0;648.0;1.0
19872;5458.006527225421;4446.740866923905;47.0;648.0;1.0
19873;5846.861469160727;4108.722856081685;62.0;648.0;1.0
19874;5617.314079748004;3966.8848287181368;62.0;614.0;1.0
19875;5519.764638437197;3693.0656895066577;62.0;648.0;1.0
19876;5020.0499647422885;4378.002304400138;47.0;648.0;1.0
19877;5592.359627682283;3925.177821589597;47.0;648.0;1.0
19878;5766.628868237512;3947.712367081285;62.0;648.0;1.0
19879;5632.946056167722;4281.960658418313;62.0;648.0;1.0
19880;5340.428728593831;4281.960658418313;62.0;648.0;1.0
19881;5629.048240657666;3818.8885201937055;62.0;648.0;1.0
19882;5825.009711652501;4398.309877119941;62.0;648.0;0.0
19883;5623.989736516495;3820.81179067822;62.0;614.0;1.0
19884;6129.632650842525;3821.525716875239;62.0;614.0;1.0
19885;5621.007663302302;4377.929782521687;62.0;648.0;1.0
19886;5264.864222516701;4253.478459379601;62.0;648.0;1.0
19887;5823.79850631264;4596.018761042868;62.0;648.0;1.0
19888;5224.614391319824;4050.8838715131446;62.0;614.0;1.0
19889;5825.683713436872;4271.157901983073;62.0;648.0;1.0
19890;5545.362824121143;4281.960658418313;62.0;648.0;0.0
19891;5863.451213836472;4261.968194308263;62.0;648.0;0.0
19892;5854.0400236274345;4281.960658418313;62.0;648.0;1.0
19893;5774.145626497515;4235.135832102155;62.0;648.0;1.0
19894;5988.998995497777;4142.700967683977;62.0;648.0;1.0
19895;5756.54935539835;3964.413102198312;62.0;648.0;0.0
19896;5522.933263365815;4137.629231978665;62.0;648.0;1.0
19897;5547.212538212249;3901.3973554733752;62.0;648.0;0.0
19898;5784.790331788879;4248.272316973803;47.0;648.0;1.0
19899;5020.0499647422885;4683.874330421044;62.0;648.0;1.0
19900;5834.013286432249;4301.766712928139;62.0;648.0;1.0
19901;5661.738855552938;4136.015379192363;62.0;648.0;1.0
19902;5789.582421030274;4140.188306023673;47.0;648.0;1.0
19904;5679.391402082698;3937.241618257792;62.0;648.0;1.0
19905;5833.300946872489;4327.154809341882;62.0;648.0;1.0
19906;5579.593295411092;3865.906915383834;62.0;648.0;1.0
19907;5706.338417491588;4376.368407654885;62.0;648.0;1.0
19908;5511.2825795260405;3962.1633477385385;62.0;648.0;1.0
19909;5182.240531208109;4281.960658418313;62.0;648.0;1.0
19910;5600.430420558904;4063.463631717481;62.0;648.0;1.0
19911;5938.462075277085;4281.960658418313;62.0;648.0;0.0
19912;6118.608553006989;3925.3925642721497;62.0;648.0;1.0
19913;5693.260829457961;4628.514520410153;62.0;648.0;1.0
19914;5899.11320714117;3974.8293687309697;62.0;648.0;1.0
19915;6339.382158161287;4110.20997662381;62.0;648.0;1.0
19916;6051.1570150168445;4454.7672426786485;62.0;648.0;1.0
19917;5585.823683415645;4134.717052042988;62.0;648.0;1.0
19918;5528.887199326829;4259.534163384878;62.0;648.0;1.0
19919;6044.364042327271;4500.215883885882;62.0;648.0;1.0
19921;5780.49208049581;4518.655011552696;62.0;648.0;1.0
19922;5020.0499647422885;4418.83699408644;62.0;648.0;1.0
19923;5791.080809843164;4401.464743352044;62.0;648.0;1.0
19924;5733.276435439216;4587.053319225177;62.0;648.0;1.0
19925;5534.681994337551;4281.960658418313;62.0;648.0;1.0
19926;5409.165721390821;4571.415210885439;47.0;648.0;1.0
19927;5119.882078952648;4375.078337722827;62.0;648.0;1.0
19928;5961.560922937904;3799.4759242456175;62.0;648.0;1.0
19929;5960.242349724575;4378.676943258835;62.0;648.0;1.0
19930;5667.393171759959;4056.102921830178;62.0;614.0;1.0
19931;5836.405419324161;3905.4956312193553;62.0;648.0;0.0
19932;5751.1150191249;4134.554458020712;62.0;648.0;0.0
19933;5788.204831105591;4281.960658418313;62.0;648.0;1.0
19934;6018.441514828077;4223.652857619609;62.0;648.0;1.0
19935;5849.741021035582;4673.162334217748;62.0;614.0;1.0
19936;5666.054601820326;3717.8235908954102;62.0;648.0;1.0
19937;6126.886041690558;3722.501337276426;62.0;648.0;1.0
19938;5391.072321441836;4035.554686912221;62.0;648.0;1.0
19939;5512.409210218437;4340.344644085899;47.0;648.0;1.0
19940;5115.716851709034;4041.7848188314033;62.0;648.0;1.0
19941;5779.106804552438;4011.257330779365;62.0;614.0;1.0
19942;5020.0499647422885;4120.699294504987;62.0;648.0;1.0
19943;5633.540362851455;3705.6542569960593;47.0;648.0;0.0
19944;5506.044584048244;3889.8383746715735;62.0;648.0;1.0
19945;6157.459379302229;4527.125078607376;62.0;648.0;1.0
19946;6111.867934878996;4415.037428965787;62.0;648.0;1.0
19947;5020.0499647422885;4043.706892144387;62.0;648.0;1.0
19948;5826.505959034104;4249.3182705278505;62.0;648.0;1.0
19949;5464.057098580048;4025.3171614913417;62.0;648.0;1.0
19950;6009.8767288778445;3639.28823871316;62.0;614.0;1.0
19951;5748.277757997499;4339.816191742185;47.0;648.0;1.0
19952;5727.792285491709;4637.1213375626085;62.0;614.0;1.0
19953;5457.410408118298;4332.565812295023;62.0;648.0;1.0
19954;5901.029763646136;4343.349641514888;62.0;648.0;1.0
19955;5918.907709281804;4206.933321020889;47.0;648.0;1.0
19956;5699.0820682695785;4351.9580383756;62.0;648.0;1.0
19957;5710.620208696461;4281.960658418313;62.0;648.0;1.0
19958;5979.121081348022;3759.7133169545664;47.0;648.0;1.0
19959;5020.0499647422885;4391.853431121135;62.0;648.0;1.0
19960;5942.673901430977;4568.111577235144;62.0;614.0;1.0
19961;5680.657757922716;4189.393756460229;62.0;614.0;1.0
19962;5738.544444716647;4291.043491243319;62.0;614.0;1.0
19963;5675.486282991714;4508.221542374436;62.0;648.0;1.0
19964;5773.422769706249;4281.960658418313;62.0;648.0;1.0
19965;5324.43045415119;4002.525287598936;62.0;648.0;1.0
19966;5896.39099342637;4281.960658418313;62.0;648.0;1.0
19967;5646.519566761978;4137.045145871506;47.0;648.0;1.0
19968;5636.536420014986;4241.643050560894;47.0;648.0;1.0
19969;6145.432563199968;4213.742229728422;62.0;648.0;1.0
19970;5824.070544148521;4215.3757107277725;62.0;614.0;1.0
19971;5796.203041837905;4631.378675734858;47.0;648.0;1.0
19972;5020.0499647422885;3858.06794457629;62.0;648.0;1.0
19973;5560.679555959568;3805.265506544624;62.0;648.0;1.0
19974;6202.292507489169;4337.55322360519;62.0;648.0;1.0
19975;5913.972960002743;4281.960658418313;62.0;614.0;1.0
19976;6061.461345591549;4406.436993717163;62.0;648.0;1.0
19977;5967.95633318398;4173.360206156902;47.0;648.0;1.0
19978;5861.750849951316;3997.373833374352;62.0;648.0;1.0
19979;5706.231551177864;4147.480894394603;62.0;648.0;1.0
19980;5814.52498817596;3823.923409541496;62.0;648.0;1.0
19981;6013.466473092664;4436.096569165293;62.0;648.0;1.0
19982;6080.113609187857;4190.355177517267;62.0;648.0;1.0
19983;4804.533686162268;4180.951404014012;62.0;648.0;1.0
19984;5587.582769632642;4039.04411165052;62.0;648.0;1.0
19985;5389.70861304232;3542.407902313843;62.0;648.0;1.0
19986;5691.046330619766;4094.990133649852;62.0;648.0;1.0
19987;5386.713058973158;4281.960658418313;62.0;648.0;1.0
19988;5648.353863074082;4088.87261218937;62.0;648.0;1.0
19989;5721.021205363914;4562.502097100997;62.0;648.0;1.0
19990;6074.334301740685;4267.039019154958;62.0;648.0;1.0
19991;5477.853868844267;3693.066541278491;62.0;614.0;1.0
19992;5857.651281967809;4916.694925107574;62.0;648.0;1.0
19993;5777.19434721134;4219.22244518167;47.0;648.0;1.0
19994;5569.1918368158495;4664.596897495196;62.0;648.0;1.0
19995;5991.691758956529;4560.520844193349;62.0;648.0;0.0
19996;5020.0499647422885;3853.238758887187;47.0;648.0;1.0
19997;6248.575856246905;4556.429450164037;62.0;648.0;1.0
19998;5872.761743718552;4281.960658418313;62.0;648.0;1.0
19999;6004.5251955073545;4492.382650798196;62.0;614.0;1.0
20000;5671.083792904913;4383.344812218327;62.0;648.0;1.0
20001;5373.766773268198;4556.122122440529;62.0;648.0;1.0
20002;5715.288459102963;3851.461957191781;62.0;648.0;1.0
20003;5352.313526796397;4495.784444254152;62.0;648.0;1.0
20004;5466.992673592951;4061.7175920110576;62.0;648.0;1.0
20005;6044.740780044175;4000.859687930436;62.0;648.0;1.0
20007;5020.0499647422885;4200.865099210871;62.0;614.0;1.0
20008;5520.55381364873;4323.5254282773685;62.0;614.0;1.0
20009;5266.027093718722;3911.978096096933;62.0;648.0;1.0
20010;5471.707657329702;4163.700882008484;62.0;648.0;1.0
20011;5897.463254621869;4342.993726835772;62.0;648.0;1.0
20013;5359.46847694404;4277.400612022473;62.0;648.0;1.0
20014;5909.203487241777;4281.960658418313;62.0;648.0;1.0
20015;5879.846069035266;4281.960658418313;62.0;648.0;1.0
20016;5020.0499647422885;3648.98237188762;62.0;648.0;0.0
20017;5808.797109859532;4281.960658418313;62.0;648.0;0.0
20018;5860.104329872356;4281.960658418313;62.0;648.0;1.0
20019;5514.792483195561;3960.150344110577;62.0;648.0;1.0
20020;5596.9452943194565;4474.546575082413;62.0;614.0;0.0
20021;5966.643474982127;4726.817008480432;62.0;648.0;1.0
20022;5525.27198750929;4046.244598719039;62.0;648.0;1.0
20023;5667.652687206302;4369.215528069564;62.0;648.0;1.0
20024;4955.164368936344;4385.336926633;62.0;648.0;1.0
20025;5020.0499647422885;4230.620296161127;62.0;648.0;1.0
20026;5506.180828117728;3937.518885610964;62.0;648.0;1.0
20027;5851.947515166988;4333.571958142707;62.0;648.0;1.0
20028;5460.729228645856;4261.693619455856;62.0;648.0;1.0
20029;6151.753151410524;4008.2430352320575;62.0;648.0;1.0
20030;5801.324428653279;4399.517395322947;62.0;648.0;1.0
20031;6037.264717284778;4286.716741077996;62.0;648.0;1.0
20032;5858.429055411204;4383.313879129938;62.0;648.0;1.0
20033;6058.330682117648;4485.704262186399;62.0;648.0;0.0
20034;5471.096555313761;4147.381294560989;47.0;648.0;0.0
20035;5025.6176774452615;4039.431934048561;62.0;648.0;1.0
20036;6084.669325154414;3856.635200740077;62.0;648.0;1.0
20037;5517.296203296988;3742.417580529135;62.0;648.0;1.0
20038;5860.744660429532;4476.310641814673;62.0;648.0;1.0
20039;5020.0499647422885;4120.405336523816;62.0;648.0;1.0
20040;6060.951842622613;3806.320476164104;62.0;648.0;1.0
20041;5572.483733922947;4113.753640474341;62.0;614.0;1.0
20042;5823.3880448254895;4068.8982938539375;62.0;648.0;1.0
20043;5372.081170364148;4187.437985573614;62.0;648.0;1.0
20044;5754.129536137714;4281.960658418313;62.0;648.0;1.0
20045;5108.313370050354;4245.2939295610895;62.0;648.0;1.0
20046;5927.847660030831;3976.566992217568;62.0;648.0;1.0
20047;5912.46207742069;4347.118265928956;62.0;648.0;1.0
20048;5874.480220126283;4145.062692485887;62.0;648.0;0.0
20049;5556.242060260409;4329.409938121654;62.0;648.0;0.0
20050;5804.823668074644;3978.7620915372127;62.0;648.0;1.0
20051;5577.9439639567845;4123.523205537581;62.0;648.0;1.0
20052;6089.48542930612;4045.938082486814;62.0;648.0;1.0
20053;5950.717047205661;4281.960658418313;62.0;648.0;1.0
20054;5653.67762668738;3930.553726893275;62.0;648.0;1.0
20055;5610.733088972604;4528.843914930881;47.0;648.0;1.0
20056;5774.441185534126;3923.761617277219;62.0;648.0;1.0
20057;5020.0499647422885;4039.034594681155;62.0;648.0;1.0
20058;5745.195834064114;4244.4192153528775;62.0;648.0;1.0
20059;5570.322342075703;4158.581751415894;62.0;648.0;1.0
20060;5396.454448136816;4065.863912058001;62.0;648.0;1.0
20061;6178.729559994923;4553.644600723239;62.0;648.0;1.0
20062;5836.569807174836;4281.960658418313;62.0;648.0;0.0
20063;5448.362311340299;4007.5844448547;62.0;648.0;1.0
20064;5666.310440150371;4036.572382253916;62.0;648.0;1.0
20065;6234.277387458811;4082.942050590664;62.0;648.0;1.0
20066;5829.399347233953;3989.562539945705;62.0;648.0;1.0
20067;5732.8382142891205;3896.953372889488;62.0;648.0;1.0
20068;5903.09563475605;4004.691867940335;62.0;648.0;1.0
20069;5705.002972976409;4730.615072494711;62.0;614.0;1.0
20070;5536.155732687478;4281.960658418313;47.0;648.0;1.0
20071;5884.594867104933;3826.389722219493;62.0;648.0;1.0
20072;6246.9591620559495;4320.347342101586;47.0;648.0;1.0
20073;5729.01732762147;4211.988162149034;47.0;648.0;1.0
20074;5147.584424328808;3829.2472088579625;62.0;648.0;1.0
20075;5515.330199322496;4281.960658418313;62.0;648.0;1.0
20076;6014.584162643846;4011.02737520503;62.0;648.0;1.0
20077;5763.350231344257;4231.193799378341;62.0;648.0;1.0
20078;5907.4526222688055;4442.51094981297;62.0;648.0;1.0
20079;5336.517690705131;4281.960658418313;62.0;648.0;1.0
20080;5742.299545814084;4394.12396307834;47.0;648.0;1.0
20081;6003.585020141632;4238.534565340853;62.0;648.0;1.0
20082;6131.376575828053;4215.935406146974;62.0;648.0;1.0
20083;5678.553430700629;4051.3816648221673;62.0;648.0;0.0
20084;6019.42135831862;4448.469767089893;62.0;648.0;0.0
20085;6040.214826868979;4158.447756313998;62.0;648.0;1.0
20086;5935.775502148558;3934.404199365619;62.0;648.0;1.0
20087;5183.08289822328;4458.072045687542;62.0;648.0;1.0
20088;5773.631512799834;4215.700342410354;62.0;648.0;0.0
20089;5522.885453722392;4432.044893013189;62.0;648.0;1.0
20090;5020.0499647422885;4060.704494724815;62.0;648.0;0.0
20091;5534.243792679395;4150.558017118484;62.0;614.0;1.0
20092;6287.956495598138;3703.670311116927;62.0;648.0;1.0
20093;5020.0499647422885;4276.849026902462;62.0;648.0;1.0
20094;5728.414704804929;4237.940014231188;62.0;648.0;1.0
20095;5585.707680369;4058.7884433247486;62.0;648.0;1.0
20096;5579.868527866323;4281.960658418313;47.0;614.0;1.0
20097;5493.058651213751;4046.634159167949;62.0;614.0;1.0
20098;5347.067438624785;3755.4205183932345;47.0;648.0;0.0
20099;5610.62415058117;4078.0704385923823;62.0;648.0;0.0
20100;5020.0499647422885;4386.219760938427;62.0;648.0;1.0
20101;5911.304879085017;3802.850880086172;62.0;648.0;1.0
20102;5805.588980426618;4458.8578221383;62.0;648.0;0.0
20103;5771.2576146089295;4126.776462186613;62.0;648.0;0.0
20104;5731.902775348784;4323.567397806168;62.0;648.0;0.0
20105;5811.128505491226;4502.944581481392;62.0;648.0;1.0
20106;5506.763476955137;3934.574418253094;62.0;648.0;1.0
20107;5696.011555095146;4431.147147514728;62.0;648.0;1.0
20108;5928.514133576696;4095.333654804549;62.0;648.0;1.0
20109;4954.809789361518;3874.197297488584;62.0;648.0;1.0
20110;5831.879673120326;4670.630355285943;62.0;648.0;1.0
20111;5708.852942665256;4281.960658418313;62.0;648.0;1.0
20112;6420.353814993348;3996.3089084985377;62.0;614.0;1.0
20113;5783.749883177549;4101.928139485835;62.0;648.0;1.0
20114;5020.0499647422885;4321.312304139239;62.0;648.0;1.0
20115;5746.016780794016;4438.598315107325;62.0;648.0;1.0
20117;5587.958945228477;3943.181787708333;62.0;648.0;1.0
20118;5720.89408631629;4281.960658418313;62.0;648.0;1.0
20119;5816.44429299905;4286.426546423271;62.0;648.0;1.0
20120;5452.659598624053;4205.836185248733;62.0;614.0;1.0
20121;5587.087593254837;4713.873061382948;62.0;648.0;1.0
20122;5020.0499647422885;4332.332539347246;47.0;648.0;1.0
20123;5020.0499647422885;4075.963113426948;62.0;648.0;1.0
20124;6365.12502060842;4395.869277250255;62.0;648.0;1.0
20125;5587.249909558002;4281.960658418313;62.0;648.0;1.0
20126;5353.12869721389;4355.034326346332;62.0;648.0;1.0
20127;6279.989929285661;4239.447612890253;62.0;648.0;1.0
20128;5738.490240254026;4212.989055062359;62.0;648.0;1.0
20129;5808.3539700845095;3757.454989808071;62.0;648.0;1.0
20130;5699.784357718542;3955.62388619234;62.0;648.0;1.0
20131;5620.2665233290245;4338.551850557256;62.0;614.0;1.0
20132;5701.298759932488;4221.46918777248;62.0;648.0;1.0
20133;6086.186243694477;4085.724694779096;47.0;648.0;1.0
20134;5551.187677016362;4437.544989106381;62.0;648.0;1.0
20135;5358.906213282573;4001.468679738296;62.0;648.0;1.0
20136;5959.13571631002;4300.235468135837;62.0;648.0;0.0
20137;5020.0499647422885;3815.136470808607;62.0;648.0;1.0
20138;5240.366355567338;3944.686826208752;62.0;648.0;1.0
20139;5985.003882419232;3974.0875977445007;62.0;648.0;1.0
20140;5480.112919718942;4351.707848641169;62.0;614.0;0.0
20141;6080.339137672267;3961.198950457628;62.0;648.0;1.0
20142;5690.147104725964;4590.478183505724;62.0;648.0;1.0
20143;5801.229126690676;4297.182680821521;62.0;648.0;1.0
20144;5635.176508136588;4159.236382570663;62.0;648.0;1.0
20145;6141.534441319482;4212.42959883524;62.0;648.0;1.0
20146;5496.490638415667;4171.700412757499;62.0;648.0;1.0
20147;5778.81386049888;4273.737777220017;62.0;648.0;1.0
20148;5020.0499647422885;4377.45189169713;47.0;648.0;1.0
20149;5219.314922610312;4209.281520495033;62.0;648.0;1.0
20150;5782.127998686388;3805.573129350594;47.0;648.0;1.0
20151;5624.018544188097;4163.855385965611;62.0;648.0;1.0
20152;5463.725728346008;4017.184916267445;62.0;648.0;1.0
20153;5857.083738276705;5029.075209377803;62.0;648.0;1.0
20154;5382.011652518698;3651.3282634496895;62.0;648.0;0.0
20155;6057.202823780256;3979.19859676246;62.0;648.0;0.0
20156;5308.620957230709;4388.5612714511;62.0;648.0;1.0
20157;5186.840289785526;4238.202822605009;62.0;648.0;1.0
20158;5873.790450993347;4458.057157339873;62.0;648.0;1.0
20159;5561.154860755202;4439.5938758361735;47.0;648.0;1.0
20160;5278.9816011773455;4146.14815039804;62.0;648.0;1.0
20161;5020.0499647422885;4526.018290998751;62.0;648.0;1.0
20162;5993.794573892292;4096.003631765721;47.0;648.0;1.0
20163;5435.393132195885;4045.032922434093;62.0;648.0;1.0
20164;5117.3607814688885;3937.537892315762;47.0;648.0;1.0
20165;5641.922189205917;4281.960658418313;62.0;648.0;1.0
20166;5160.148332151275;4044.2790949742175;62.0;648.0;1.0
20167;5414.566003969729;4066.894968398857;62.0;614.0;1.0
20168;5020.0499647422885;4412.637481058439;62.0;648.0;1.0
20169;5836.86740886405;3768.9276318347015;62.0;648.0;1.0
20170;5767.887838751495;4097.655602120879;62.0;648.0;1.0
20171;5991.596448663363;4427.204277870259;62.0;648.0;1.0
20172;5020.0499647422885;4105.005768027538;62.0;648.0;1.0
20173;5667.530793066979;4347.205645285441;62.0;648.0;0.0
20174;5713.049534589292;4374.879416420763;62.0;648.0;1.0
20175;5886.290126229871;4045.422366186606;47.0;648.0;1.0
20176;5759.393734712551;4049.720256705659;62.0;648.0;1.0
20177;5376.93765222026;3941.206971769611;62.0;648.0;1.0
20178;5962.906249034456;4328.756932591677;62.0;648.0;1.0
20179;5962.17430839887;4145.799886680728;62.0;614.0;1.0
20180;5020.0499647422885;4153.728452148269;62.0;648.0;1.0
20181;5790.669961306528;4691.514581503977;62.0;648.0;1.0
20182;5647.687382041642;4074.774167930264;62.0;648.0;1.0
20183;5666.401106360674;4158.971030881964;62.0;648.0;1.0
20184;5549.391054143127;4763.12899045698;62.0;648.0;1.0
20185;6004.534299036201;4527.180116022418;62.0;648.0;1.0
20186;5020.0499647422885;4492.1822229014015;62.0;648.0;1.0
20187;5816.202361303152;4077.0633117207008;62.0;648.0;1.0
20188;5322.008183989827;4240.53709850615;62.0;648.0;1.0
20189;5893.688631269296;4437.840527931821;62.0;648.0;1.0
20190;5958.509432954384;4033.917206952036;62.0;648.0;1.0
20191;6043.412146030616;4281.960658418313;62.0;648.0;1.0
20192;5020.0499647422885;4153.485731256285;62.0;648.0;1.0
20193;5635.989367690282;3840.222309200916;62.0;648.0;1.0
20194;6185.058332241804;4467.614376367865;62.0;614.0;0.0
20195;5707.439374335086;4176.246805924705;62.0;648.0;1.0
20196;5567.680403416496;4374.669971519007;62.0;648.0;1.0
20197;5943.334422570888;4206.817451859269;62.0;614.0;1.0
20198;5034.497089231527;4003.8020256721234;62.0;648.0;1.0
20199;5793.578918258729;4274.139436302036;62.0;648.0;0.0
20200;5927.479445127815;4281.960658418313;62.0;648.0;1.0
20201;6293.800524290959;4537.798443551932;62.0;648.0;1.0
20202;5644.656865210878;4281.960658418313;62.0;648.0;0.0
20203;5020.0499647422885;4246.86498813027;47.0;648.0;1.0
20204;5612.519174912337;4063.634924815713;62.0;648.0;1.0
20205;5563.883796407925;4217.346434209676;62.0;648.0;1.0
20206;5958.486568738098;4381.547140335092;62.0;648.0;1.0
20207;5736.753413788236;4055.220426147176;62.0;648.0;1.0
20208;5961.410523715801;4281.960658418313;62.0;614.0;1.0
20209;5995.513501235748;4318.302367258093;62.0;648.0;1.0
20210;5020.0499647422885;4216.930191889064;62.0;648.0;1.0
20211;5353.572927008493;4419.6458428347705;62.0;614.0;1.0
20212;5633.56123926165;4370.137559844207;62.0;648.0;1.0
20213;6248.389552616029;4655.806776917984;62.0;614.0;0.0
20214;6025.154645529022;4209.267277270548;62.0;648.0;1.0
20215;5513.855183777989;4269.0422003657295;62.0;648.0;1.0
20216;6157.619056316189;4094.408928313024;62.0;648.0;1.0
20217;5563.121918705239;4254.714177283076;62.0;648.0;1.0
20218;5716.966915748464;4109.533715637857;62.0;648.0;1.0
20219;5336.301626706398;4099.213593578589;62.0;648.0;0.0
20220;5938.711441158743;4281.960658418313;62.0;648.0;1.0
20222;5806.567157206844;4203.202688630707;62.0;648.0;1.0
20223;5791.873408539912;4281.960658418313;62.0;648.0;1.0
20224;5901.820742746443;4384.449715782792;62.0;648.0;1.0
20225;5991.88503641455;3999.3720508886295;62.0;614.0;1.0
20226;5020.0499647422885;3958.073297752954;62.0;648.0;1.0
20227;5828.243693159507;4679.08741469392;62.0;648.0;1.0
20228;5020.0499647422885;3874.332854740192;62.0;648.0;1.0
20229;5020.0499647422885;4621.714675411569;62.0;648.0;1.0
20230;5020.0499647422885;3520.238619727849;62.0;648.0;1.0
20231;5476.972450076694;4281.960658418313;62.0;648.0;1.0
20232;5881.231416843609;3955.7267544230217;62.0;648.0;1.0
20233;5789.289985443145;3757.5399095924176;62.0;648.0;1.0
20234;5355.521852635335;4153.126824386471;62.0;648.0;1.0
20235;4735.252851149895;4281.960658418313;47.0;648.0;1.0
20237;5617.745901792222;4602.924894086274;47.0;648.0;1.0
20238;6007.631664228511;4281.960658418313;62.0;614.0;1.0
20239;5020.0499647422885;3971.9651237043113;47.0;648.0;1.0
20240;5020.0499647422885;4343.193444532924;62.0;648.0;1.0
20241;5811.596732978802;3990.960998616769;47.0;648.0;1.0
20242;5767.10483620061;4090.9614372030383;62.0;648.0;1.0
20243;5681.33709530602;4351.927546783406;62.0;648.0;1.0
20244;6049.536236434711;4211.761201865579;62.0;648.0;1.0
20245;5020.0499647422885;4288.197447686534;62.0;648.0;1.0
20246;5480.402079122045;4543.458334312632;62.0;648.0;1.0
20247;5756.343537571607;3878.643331812467;47.0;648.0;1.0
20248;5428.63099950544;4208.614540592389;62.0;648.0;1.0
20249;5957.335193335888;4492.340144973035;62.0;648.0;1.0
20250;6253.787892367325;4454.148855441297;62.0;648.0;1.0
20251;5407.566709976744;4013.913892247372;62.0;648.0;1.0
20252;5527.940241439319;4552.42147524856;62.0;614.0;1.0
20253;5591.151841817655;3978.817005265505;62.0;614.0;1.0
20254;5783.243575773009;4281.960658418313;62.0;648.0;1.0
20255;5329.433579160083;3997.119249654565;47.0;648.0;1.0
20256;5474.041345323563;4281.960658418313;62.0;648.0;0.0
20257;6092.540548812414;4497.998568831189;62.0;648.0;0.0
20258;5265.283425519643;4281.960658418313;62.0;614.0;1.0
20259;5822.4659413963;4218.7631712364;62.0;648.0;1.0
20260;5560.846382279233;3960.360019895963;62.0;648.0;1.0
20261;6072.61147672361;3971.9829551559146;62.0;648.0;1.0
20262;5630.377443631913;4465.491127543781;62.0;648.0;1.0
20263;5742.763684180601;3632.59968303451;47.0;648.0;1.0
20264;6062.729360984015;3955.303454003205;62.0;648.0;1.0
20265;5476.358338864742;4213.287708481893;62.0;648.0;1.0
20266;5662.526942981847;4123.355938176468;62.0;614.0;1.0
20267;5789.615533147101;4458.924788327184;62.0;614.0;1.0
20268;5020.0499647422885;4117.256428874806;62.0;648.0;1.0
20269;5663.621957765787;4520.297729071932;62.0;648.0;1.0
20270;6126.908463336461;4220.0854784361145;62.0;648.0;1.0
20271;5240.332978707084;4748.691454659082;62.0;648.0;1.0
20272;5617.338350327265;4281.960658418313;62.0;648.0;1.0
20273;5484.145969860037;4125.737108215443;62.0;648.0;1.0
20274;5318.826382903186;4085.4133595049047;62.0;648.0;0.0
20275;6009.268586096365;4369.718338127413;47.0;648.0;1.0
20276;5644.642932099778;4081.5310680166576;62.0;648.0;1.0
20277;5980.641342672161;4134.420198514356;62.0;648.0;1.0
20278;5656.512714187907;4275.814228317194;62.0;648.0;1.0
20279;5759.534649720101;4433.085605569934;62.0;614.0;1.0
20280;5357.498971563432;4281.960658418313;62.0;648.0;1.0
20281;5020.0499647422885;3926.844294449815;62.0;648.0;1.0
20282;5451.602602436121;3585.335916362942;62.0;648.0;1.0
20283;5235.489481951431;4247.94428840699;62.0;648.0;1.0
20284;5927.233851026182;4362.398013809234;62.0;648.0;1.0
20285;5020.0499647422885;4020.6420733370182;47.0;648.0;1.0
20286;5750.847657530049;4197.406243575128;62.0;648.0;1.0
20287;5708.012831378432;4572.125121138007;62.0;648.0;1.0
20288;5842.377058986297;4027.7216687431087;62.0;648.0;0.0
20289;5534.023230277084;3794.49361428902;62.0;648.0;1.0
20290;5020.0499647422885;4614.689574624357;62.0;648.0;1.0
20291;5020.0499647422885;4051.191281993118;62.0;648.0;1.0
20292;5996.434539807964;4151.795051570004;62.0;648.0;1.0
20293;5758.631575554644;4559.696422667044;62.0;648.0;1.0
